imei,latitude,longitude,coordinates,datastatus,datastatus_description,hearttime_date,hearttime_time,hearttime_unix,status
355710098602472,10.642137,103.51749,"10.642137,103.51749",4,Offline,2024-07-19,00:34:27,1721324067,success
355710098139772,13.677512,102.568634,"13.677512,102.568634",4,Offline,2024-01-28,20:13:36,1706447616,success
355710098602167,11.545507,104.899027,"11.545507,104.899027",4,Offline,2025-08-23,10:54:39,1755921279,success
355710098414415,13.68249,102.564537,"13.68249,102.564537",4,Offline,2023-06-20,15:33:25,1687250005,success
355710099885381,11.684524,104.951339,"11.684524,104.951339",4,Offline,2022-12-17,00:43:01,1671212581,success
355710098394922,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355710098619005,11.595959,104.912872,"11.595959,104.912872",4,Offline,2022-12-17,06:09:25,1671232165,success
355710098143584,11.490565,104.662705,"11.490565,104.662705",4,Offline,2022-10-10,09:24:38,1665368678,success
355710098143345,11.55983,104.898904,"11.55983,104.898904",4,Offline,2023-02-06,08:31:12,1675647072,success
355710099592185,11.565287,104.907065,"11.565287,104.907065",4,Offline,2020-08-02,02:09:52,1596308992,success
355710099780764,11.561589,104.89031,"11.561589,104.89031",4,Offline,2021-02-08,14:38:00,1612769880,success
355710099624764,11.492319,104.826279,"11.492319,104.826279",4,Offline,2020-07-11,12:18:50,1594444730,success
355710099631348,11.531017,104.857902,"11.531017,104.857902",4,Offline,2021-03-20,16:24:11,1616232251,success
355710098139277,11.582887,104.900395,"11.582887,104.900395",4,Offline,2021-09-21,00:29:11,1632158951,success
355710098098150,11.574824,104.923705,"11.574824,104.923705",4,Offline,2021-05-26,03:51:59,1621975919,success
355710099930526,11.532874,104.915314,"11.532874,104.915314",4,Offline,2023-01-17,23:04:38,1673971478,success
355710098094480,13.403212,103.851325,"13.403212,103.851325",4,Offline,2022-05-05,21:14:03,1651760043,success
355710098141455,13.06434,103.204535,"13.06434,103.204535",4,Offline,2022-03-23,07:11:21,1647994281,success
355710098619120,12.857437,102.605125,"12.857437,102.605125",4,Offline,2021-11-07,12:14:20,1636262060,success
355710098139251,11.489814,104.642837,"11.489814,104.642837",4,Offline,2024-06-06,20:35:00,1717680900,success
355710098143410,11.570279,105.65645,"11.570279,105.65645",4,Offline,2022-03-29,17:19:07,1648549147,success
355710098119105,11.60715,104.901979,"11.60715,104.901979",4,Offline,2024-06-05,07:03:08,1717545788,success
355710099932662,13.519357,105.970142,"13.519357,105.970142",4,Offline,2022-09-29,13:20:12,1664432412,success
355710098136661,11.550137,104.917917,"11.550137,104.917917",4,Offline,2022-06-26,08:52:58,1656208378,success
355710098135689,10.638257,104.193562,"10.638257,104.193562",4,Offline,2022-04-05,13:31:35,1649140295,success
355710098143550,11.585954,104.83609,"11.585954,104.83609",4,Offline,2022-06-25,10:14:55,1656126895,success
355710099933009,11.549992,104.918044,"11.549992,104.918044",4,Offline,2022-07-09,10:32:54,1657337574,success
355710099933140,12.07806,104.975185,"12.07806,104.975185",4,Offline,2022-10-19,03:41:18,1666125678,success
355710098094316,12.743149,103.327942,"12.743149,103.327942",4,Offline,2022-03-05,21:47:11,1646491631,success
355710098144095,11.594814,104.860237,"11.594814,104.860237",4,Offline,2022-09-01,03:53:02,1661979182,success
355710098144129,11.545044,104.908345,"11.545044,104.908345",4,Offline,2023-03-04,13:58:52,1677913132,success
355710098136497,11.594757,104.860214,"11.594757,104.860214",4,Offline,2022-07-09,04:48:14,1657316894,success
355710098415008,13.125085,104.33829,"13.125085,104.33829",4,Offline,2021-10-24,14:40:52,1635061252,success
355710098385003,11.594444,104.86027,"11.594444,104.86027",4,Offline,2022-11-13,00:32:20,1668274340,success
355710098383412,11.545842,104.89924,"11.545842,104.89924",4,Offline,2022-04-27,22:31:24,1651073484,success
355710098397016,11.009105,104.672489,"11.009105,104.672489",4,Offline,2022-05-08,15:06:45,1651997205,success
355710098415479,10.580894,103.654909,"10.580894,103.654909",4,Offline,2022-03-23,23:20:57,1648052457,success
355710098406502,10.715295,104.530284,"10.715295,104.530284",4,Offline,2022-06-19,08:36:22,1655602582,success
355710098405892,11.508344,104.767404,"11.508344,104.767404",4,Offline,2022-09-13,10:13:33,1663038813,success
355710098414969,11.142095,105.059667,"11.142095,105.059667",4,Offline,2022-06-24,22:32:00,1656084720,success
355710099859303,11.540672,104.917369,"11.540672,104.917369",4,Offline,2022-09-17,08:45:22,1663379122,success
355710098396935,13.101035,103.19337,"13.101035,103.19337",4,Offline,2024-07-31,14:19:33,1722410373,success
355710099921939,11.48097,104.497635,"11.48097,104.497635",4,Offline,2024-06-03,18:25:55,1717413955,success
355710098390862,11.522084,104.8781,"11.522084,104.8781",4,Offline,2024-07-31,23:57:53,1722445073,success
355710099787546,11.56088,104.930399,"11.56088,104.930399",4,Offline,2024-07-19,00:38:40,1721324320,success
355710098136034,11.567869,104.893004,"11.567869,104.893004",4,Offline,2023-02-21,01:25:35,1676917535,success
355710098094803,11.545684,104.89927,"11.545684,104.89927",4,Offline,2024-06-14,11:06:59,1718338019,success
355710098619484,0,0,"0,0",4,Offline,2021-12-11,12:16:09,1639199769,success
355710098383198,10.608062,104.205737,"10.608062,104.205737",4,Offline,2022-03-13,10:40:49,1647142849,success
355710099779873,11.633495,104.879512,"11.633495,104.879512",4,Offline,2022-10-28,11:08:47,1666930127,success
355710098604353,11.545752,104.899259,"11.545752,104.899259",4,Offline,2023-03-07,11:06:05,1678161965,success
355710099771854,11.545679,104.899244,"11.545679,104.899244",4,Offline,2022-04-20,10:58:35,1650427115,success
355710098383248,10.641935,104.188732,"10.641935,104.188732",4,Offline,2022-11-04,16:14:59,1667553299,success
355710098619633,10.624644,103.523385,"10.624644,103.523385",4,Offline,2023-07-20,22:04:53,1689865493,success
355710098377208,13.271732,103.090137,"13.271732,103.090137",4,Offline,2023-09-08,16:39:17,1694165957,success
355710098094365,11.633424,104.897884,"11.633424,104.897884",4,Offline,2024-03-28,18:23:40,1711625020,success
355710098604627,11.503422,104.926792,"11.503422,104.926792",4,Offline,2024-02-14,14:46:04,1707896764,success
355710098618692,11.545437,104.899692,"11.545437,104.899692",4,Offline,2022-07-20,02:23:22,1658258602,success
355710099630761,11.54168,104.903615,"11.54168,104.903615",4,Offline,2023-01-17,16:13:02,1673946782,success
355710098609667,11.159035,105.019535,"11.159035,105.019535",4,Offline,2024-08-01,01:12:23,1722449543,success
355710099867710,11.605404,104.901747,"11.605404,104.901747",4,Offline,2024-01-23,00:10:37,1705943437,success
355710099779667,11.352104,104.776135,"11.352104,104.776135",4,Offline,2022-12-13,11:36:17,1670906177,success
355710098414340,11.523429,104.747775,"11.523429,104.747775",4,Offline,2022-01-06,08:45:10,1641433510,success
355710098139467,13.570602,107.034885,"13.570602,107.034885",4,Offline,2022-10-22,05:03:55,1666389835,success
355710098094290,11.595045,104.860209,"11.595045,104.860209",4,Offline,2021-07-01,10:46:30,1625111190,success
355710098390797,11.545924,104.899184,"11.545924,104.899184",4,Offline,2025-09-03,10:19:20,1756869560,success
355710098414845,11.561182,104.899164,"11.561182,104.899164",4,Offline,2023-03-28,09:18:34,1679969914,success
355710098139830,11.517824,104.934954,"11.517824,104.934954",4,Offline,2024-06-13,10:44:54,1718250294,success
355710099789476,11.136217,104.739209,"11.136217,104.739209",4,Offline,2024-07-14,10:58:16,1720929496,success
355710098390722,11.521199,104.919272,"11.521199,104.919272",4,Offline,2025-09-06,14:36:12,1757144172,success
355710098141638,11.545795,104.899295,"11.545795,104.899295",4,Offline,2022-10-17,15:01:50,1665993710,success
355710098139558,11.555427,104.931877,"11.555427,104.931877",4,Offline,2023-07-20,21:36:38,1689863798,success
355710098151058,11.56459,104.933119,"11.56459,104.933119",4,Offline,2023-11-06,10:39:33,1699241973,success
355710098128585,11.567782,104.930384,"11.567782,104.930384",4,Offline,2023-01-14,07:11:29,1673655089,success
355710098371797,10.630464,103.548217,"10.630464,103.548217",4,Offline,2022-08-01,04:27:33,1659302853,success
355710098602142,13.648034,102.569344,"13.648034,102.569344",4,Offline,2023-11-22,15:26:17,1700641577,success
355710098397024,11.508865,105.053919,"11.508865,105.053919",4,Offline,2022-09-19,12:19:08,1663564748,success
355710098384980,11.558745,104.900885,"11.558745,104.900885",4,Offline,2024-02-28,16:45:12,1709113512,success
355710098132140,11.545544,104.898905,"11.545544,104.898905",4,Offline,2022-10-25,13:56:23,1666680983,success
355710098617181,11.541094,104.908677,"11.541094,104.908677",4,Offline,2023-05-31,13:12:18,1685513538,success
355710098415511,10.611675,103.530392,"10.611675,103.530392",4,Offline,2023-09-08,16:42:24,1694166144,success
355710098406809,11.548765,104.88918,"11.548765,104.88918",4,Offline,2022-03-06,13:31:50,1646548310,success
355710098413631,11.54589,104.899365,"11.54589,104.899365",4,Offline,2024-03-18,13:30:05,1710743405,success
355710098619518,12.125204,104.571764,"12.125204,104.571764",4,Offline,2025-09-26,19:26:25,1758889585,success
355710098390680,11.464994,104.954467,"11.464994,104.954467",4,Offline,2025-08-23,10:55:14,1755921314,success
355710098414548,11.584809,104.916587,"11.584809,104.916587",4,Offline,2024-07-19,00:30:43,1721323843,success
355710098098614,11.508777,104.889627,"11.508777,104.889627",4,Offline,2023-01-12,13:39:27,1673505567,success
355710099931334,11.48899,104.942197,"11.48899,104.942197",4,Offline,2024-03-31,19:50:18,1711889418,success
355710098406676,10.61261,104.18334,"10.61261,104.18334",4,Offline,2022-08-12,16:38:24,1660297104,success
355710098609766,13.3804,103.827837,"13.3804,103.827837",4,Offline,2023-05-29,09:38:32,1685327912,success
355710098145621,14.097082,104.113279,"14.097082,104.113279",4,Offline,2022-10-08,10:40:48,1665200448,success
355710098611465,11.507199,104.71813,"11.507199,104.71813",4,Offline,2024-06-21,18:02:09,1718967729,success
355710098601995,11.558057,104.8983,"11.558057,104.8983",4,Offline,2022-06-07,04:37:14,1654551434,success
355710098406643,11.52614,104.923022,"11.52614,104.923022",4,Offline,2022-10-04,17:30:58,1664879458,success
355710098611515,13.673065,102.559359,"13.673065,102.559359",4,Offline,2023-07-15,00:21:30,1689355290,success
355710098094654,11.545765,104.899349,"11.545765,104.899349",4,Offline,2024-06-14,10:52:21,1718337141,success
355710099928967,14.418745,103.695409,"14.418745,103.695409",4,Offline,2022-10-15,14:15:30,1665818130,success
355710098139269,11.553774,104.81763,"11.553774,104.81763",4,Offline,2023-02-28,14:18:52,1677568732,success
355710098628220,11.072679,106.163459,"11.072679,106.163459",4,Offline,2024-08-01,00:03:10,1722445390,success
355710098406700,13.670794,102.564347,"13.670794,102.564347",4,Offline,2023-03-10,20:18:22,1678454302,success
355710098136158,11.437315,104.899682,"11.437315,104.899682",2,Online,2025-10-04,14:37:54,1759563474,success
355710098620060,11.54879,104.885912,"11.54879,104.885912",4,Offline,2022-12-08,15:15:46,1670487346,success
355710098619278,10.610162,104.181607,"10.610162,104.181607",4,Offline,2022-01-28,05:09:56,1643321396,success
355710098411098,11.503787,104.847367,"11.503787,104.847367",4,Offline,2024-05-02,21:15:42,1714659342,success
355710099920972,11.721962,117.862554,"11.721962,117.862554",2,Online,2025-10-04,14:39:19,1759563559,success
355710098414837,11.111205,104.343342,"11.111205,104.343342",4,Offline,2022-06-21,15:43:21,1655801001,success
355710098604619,11.572524,104.910399,"11.572524,104.910399",4,Offline,2022-10-07,19:38:41,1665146321,success
355710099931425,10.878677,104.5317,"10.878677,104.5317",4,Offline,2024-07-14,00:13:17,1720890797,success
355710098415032,11.561935,104.934224,"11.561935,104.934224",4,Offline,2023-02-01,04:55:12,1675202112,success
355710098377182,10.586327,103.673117,"10.586327,103.673117",4,Offline,2023-07-21,00:33:26,1689874406,success
355710098400992,11.535879,104.851342,"11.535879,104.851342",4,Offline,2024-07-31,22:57:25,1722441445,success
355710098623395,11.565779,104.897277,"11.565779,104.897277",4,Offline,2021-12-30,12:00:05,1640840405,success
355710098407567,11.557895,104.894327,"11.557895,104.894327",4,Offline,2024-04-30,13:21:50,1714458110,success
355710098620185,10.625045,103.635647,"10.625045,103.635647",4,Offline,2023-09-07,22:47:56,1694101676,success
355710098610764,10.74075,103.624895,"10.74075,103.624895",4,Offline,2023-02-09,21:08:01,1675951681,success
355710098390698,11.492485,104.816787,"11.492485,104.816787",4,Offline,2022-10-10,17:59:05,1665399545,success
355710098406403,11.678522,105.972332,"11.678522,105.972332",4,Offline,2023-05-07,08:53:37,1683424417,success
355710098616753,11.545797,104.899534,"11.545797,104.899534",4,Offline,2023-10-31,14:03:15,1698735795,success
355710098611309,11.055112,106.103635,"11.055112,106.103635",4,Offline,2024-03-27,15:49:21,1711529361,success
355710099585783,13.36319,103.887827,"13.36319,103.887827",4,Offline,2023-03-10,19:44:28,1678452268,success
355710098621829,13.66763,102.562622,"13.66763,102.562622",4,Offline,2024-05-14,17:39:02,1715683142,success
355710098406387,11.332284,104.849455,"11.332284,104.849455",4,Offline,2023-04-11,19:39:28,1681216768,success
355710099915832,11.590219,104.897579,"11.590219,104.897579",4,Offline,2024-06-27,14:27:43,1719473263,success
355710098414571,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355710098383040,12.072669,106.418582,"12.072669,106.418582",4,Offline,2024-06-08,10:53:43,1717818823,success
355710098136166,10.617167,103.53181,"10.617167,103.53181",4,Offline,2022-03-26,21:45:22,1648305922,success
355710099779642,11.559352,104.870205,"11.559352,104.870205",4,Offline,2022-10-18,09:58:17,1666061897,success
355710099932936,11.557247,104.933669,"11.557247,104.933669",4,Offline,2022-11-03,12:35:34,1667453734,success
355710098383032,11.464655,104.953739,"11.464655,104.953739",4,Offline,2024-07-30,15:20:28,1722327628,success
355710098392918,11.521892,104.919554,"11.521892,104.919554",4,Offline,2025-08-14,11:26:19,1755145579,success
355710098612240,11.568609,104.897119,"11.568609,104.897119",4,Offline,2025-09-10,23:31:05,1757521865,success
355710099933017,11.515859,104.859704,"11.515859,104.859704",4,Offline,2025-09-10,23:20:03,1757521203,success
355710099517596,11.463109,104.890319,"11.463109,104.890319",4,Offline,2023-10-06,20:00:26,1696597226,success
355710098094373,11.991544,105.453845,"11.991544,105.453845",4,Offline,2024-06-28,09:53:33,1719543213,success
355710098405660,11.523309,104.959847,"11.523309,104.959847",4,Offline,2023-10-29,01:01:06,1698516066,success
355710098406593,11.568557,104.896007,"11.568557,104.896007",4,Offline,2023-05-22,09:27:59,1684722479,success
355710099771946,11.585144,104.914292,"11.585144,104.914292",4,Offline,2022-04-09,05:45:24,1649457924,success
355710099635836,11.063832,106.136305,"11.063832,106.136305",4,Offline,2024-05-27,17:56:55,1716807415,success
355710099789377,12.526242,104.031399,"12.526242,104.031399",4,Offline,2023-01-17,13:16:24,1673936184,success
355710099785680,11.539559,104.872342,"11.539559,104.872342",4,Offline,2024-06-07,12:31:31,1717738291,success
355710098382513,13.397987,102.924525,"13.397987,102.924525",4,Offline,2024-01-23,00:11:26,1705943486,success
355710098405751,11.517035,104.773899,"11.517035,104.773899",4,Offline,2023-03-05,14:20:47,1678000847,success
355710098617488,11.57896,104.935609,"11.57896,104.935609",4,Offline,2023-08-26,18:53:29,1693050809,success
355710098617264,11.512349,104.784867,"11.512349,104.784867",4,Offline,2023-01-12,21:08:16,1673532496,success
355710098415545,13.66554,102.56395,"13.66554,102.56395",4,Offline,2022-12-17,04:42:43,1671226963,success
355710098610715,13.35154,103.880144,"13.35154,103.880144",4,Offline,2022-12-16,21:04:49,1671199489,success
355710098136265,10.571,103.558002,"10.571,103.558002",4,Offline,2023-08-10,02:07:06,1691608026,success
355710098609741,13.664767,102.552932,"13.664767,102.552932",4,Offline,2022-01-26,21:56:48,1643209008,success
355710098406858,13.379737,103.85799,"13.379737,103.85799",4,Offline,2024-05-02,20:11:00,1714655460,success
355710098396737,11.590414,104.933309,"11.590414,104.933309",4,Offline,2023-03-10,20:04:25,1678453465,success
355710099779972,10.599935,103.561332,"10.599935,103.561332",4,Offline,2023-01-12,20:08:05,1673528885,success
355710098136364,11.63143,104.90268,"11.63143,104.90268",4,Offline,2025-09-02,12:21:25,1756790485,success
355710099630316,11.796659,104.814765,"11.796659,104.814765",4,Offline,2024-06-15,14:26:01,1718436361,success
355710098407542,11.515602,105.033487,"11.515602,105.033487",4,Offline,2024-07-19,00:33:53,1721324033,success
355710098403434,11.500619,104.77122,"11.500619,104.77122",4,Offline,2023-07-17,22:01:32,1689606092,success
355710099862109,10.615414,103.527894,"10.615414,103.527894",4,Offline,2023-09-08,16:38:50,1694165930,success
355710098403244,10.993657,104.756605,"10.993657,104.756605",2,Online,2025-10-04,14:37:05,1759563425,success
355710099771920,11.822615,104.759149,"11.822615,104.759149",4,Offline,2024-06-08,12:33:39,1717824819,success
355710098628147,10.641957,104.188682,"10.641957,104.188682",4,Offline,2023-06-29,10:10:40,1688008240,success
355710098623411,11.446499,104.88606,"11.446499,104.88606",4,Offline,2023-05-02,12:33:23,1683005603,success
355710098617280,11.545755,104.89945,"11.545755,104.89945",4,Offline,2023-11-11,14:26:36,1699687596,success
355710098414480,13.370262,103.843587,"13.370262,103.843587",4,Offline,2022-12-09,18:59:30,1670587170,success
355710098139715,11.596525,104.859985,"11.596525,104.859985",4,Offline,2023-01-14,15:13:19,1673683999,success
355139081837848,11.407624,104.70003,"11.407624,104.70003",4,Offline,2025-09-10,23:07:13,1757520433,success
355710098143675,11.526312,104.927587,"11.526312,104.927587",2,Online,2025-10-04,14:36:05,1759563365,success
355710098396976,11.615664,104.911797,"11.615664,104.911797",4,Offline,2025-09-17,01:43:46,1758048226,success
355710098095594,11.129097,105.773829,"11.129097,105.773829",4,Offline,2024-03-01,18:36:43,1709293003,success
355710098602225,10.62976,103.503102,"10.62976,103.503102",4,Offline,2023-06-03,23:12:27,1685808747,success
355710099859477,11.530025,104.886807,"11.530025,104.886807",2,Online,2025-10-04,14:38:18,1759563498,success
355710098414761,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355710099591724,11.56981,104.900244,"11.56981,104.900244",4,Offline,2020-10-22,08:55:23,1603331723,success
355710098610699,11.57258,104.918124,"11.57258,104.918124",4,Offline,2023-09-21,00:29:01,1695230941,success
355710098094704,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355710099786092,11.569462,104.918595,"11.569462,104.918595",4,Offline,2023-07-06,00:17:08,1688577428,success
355710098620102,11.545652,104.897384,"11.545652,104.897384",4,Offline,2023-04-25,16:22:54,1682414574,success
355710098401115,10.6226,104.182467,"10.6226,104.182467",4,Offline,2021-09-14,11:58:47,1631595527,success
355710098139426,11.545949,104.899295,"11.545949,104.899295",4,Offline,2025-08-16,11:20:10,1755318010,success
355710099931474,13.777154,104.98449,"13.777154,104.98449",4,Offline,2021-10-30,04:08:19,1635541699,success
355710098414647,11.560164,104.849219,"11.560164,104.849219",4,Offline,2022-02-23,12:21:40,1645593700,success
355710099515913,11.564269,104.915362,"11.564269,104.915362",4,Offline,2024-06-08,10:48:00,1717818480,success
355710098605095,11.545655,104.89896,"11.545655,104.89896",4,Offline,2023-05-05,15:43:12,1683276192,success
355710098604635,14.275074,104.650865,"14.275074,104.650865",4,Offline,2022-03-09,17:54:38,1646823278,success
355710098139525,13.385182,103.847432,"13.385182,103.847432",4,Offline,2024-05-09,14:08:50,1715238530,success
355710098600245,11.545969,104.899494,"11.545969,104.899494",4,Offline,2023-05-15,09:41:28,1684118488,success
355710098407229,13.384764,103.847519,"13.384764,103.847519",4,Offline,2021-11-13,03:57:14,1636750634,success
355710098414902,11.680627,104.710102,"11.680627,104.710102",4,Offline,2025-09-18,00:09:49,1758128989,success
355710098623841,11.552467,104.900692,"11.552467,104.900692",4,Offline,2023-03-10,20:21:39,1678454499,success
355710099933157,11.534007,104.881007,"11.534007,104.881007",4,Offline,2024-06-06,20:11:21,1717679481,success
355710098383081,11.420467,104.989037,"11.420467,104.989037",2,Online,2025-10-04,14:35:23,1759563323,success
355710098606085,11.528565,104.875447,"11.528565,104.875447",4,Offline,2023-03-04,14:35:54,1677915354,success
355710099778875,11.548775,104.896107,"11.548775,104.896107",4,Offline,2024-06-06,19:51:44,1717678304,success
355710098137321,11.606884,102.99713,"11.606884,102.99713",4,Offline,2025-09-11,01:33:02,1757529182,success
355710099409356,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355710099408135,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355710098603348,11.519809,104.91787,"11.519809,104.91787",4,Offline,2022-06-29,16:38:08,1656495488,success
355710098407245,11.545667,104.898935,"11.545667,104.898935",4,Offline,2023-05-05,17:31:18,1683282678,success
355710099930534,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355710099787579,11.57448,104.899902,"11.57448,104.899902",4,Offline,2021-05-18,23:16:27,1621354587,success
355710099931391,11.50327,104.815559,"11.50327,104.815559",4,Offline,2021-08-14,11:40:57,1628916057,success
355710098134468,11.595022,104.860064,"11.595022,104.860064",4,Offline,2021-08-11,20:07:09,1628687229,success
355710098115434,11.59501,104.860042,"11.59501,104.860042",4,Offline,2021-08-11,11:09:27,1628654967,success
355710099779915,11.533062,104.824137,"11.533062,104.824137",4,Offline,2021-09-03,15:43:13,1630658593,success
355710099917523,11.530004,105.001049,"11.530004,105.001049",4,Offline,2024-06-06,20:37:02,1717681022,success
355710098415404,13.040487,103.263254,"13.040487,103.263254",4,Offline,2021-11-13,04:04:48,1636751088,success
355710098600393,14.277422,104.617347,"14.277422,104.617347",4,Offline,2023-07-21,00:46:44,1689875204,success
355710098618601,11.46744,104.813992,"11.46744,104.813992",4,Offline,2024-07-21,07:13:49,1721520829,success
355710098096980,11.540422,104.880982,"11.540422,104.880982",4,Offline,2022-06-21,14:37:18,1655797038,success
355710098094662,11.498739,104.764874,"11.498739,104.764874",4,Offline,2024-07-31,21:10:17,1722435017,success
355710098406619,11.443829,104.885945,"11.443829,104.885945",4,Offline,2023-09-19,14:16:40,1695107800,success
355710098098143,11.178119,105.078935,"11.178119,105.078935",4,Offline,2025-10-04,14:19:48,1759562388,success
355710098609543,11.586577,104.934212,"11.586577,104.934212",4,Offline,2024-08-01,00:17:08,1722446228,success
355710098134906,11.579505,104.870172,"11.579505,104.870172",4,Offline,2023-11-05,19:57:15,1699189035,success
355710098600336,11.545799,104.899212,"11.545799,104.899212",4,Offline,2023-12-09,17:23:04,1702117384,success
355710099638335,11.553595,104.93812,"11.553595,104.93812",4,Offline,2021-06-05,16:23:47,1622885027,success
355710098136737,11.545479,104.899319,"11.545479,104.899319",4,Offline,2022-01-17,09:07:54,1642385274,success
355710098095693,11.635379,104.881892,"11.635379,104.881892",4,Offline,2021-09-04,08:01:02,1630717262,success
355710098414977,11.54581,104.899415,"11.54581,104.899415",4,Offline,2021-09-25,18:16:47,1632568607,success
355710099779535,12.254787,105.538462,"12.254787,105.538462",4,Offline,2021-07-12,07:41:45,1626050505,success
355710099637279,11.545707,104.89938,"11.545707,104.89938",4,Offline,2021-09-11,09:49:02,1631328542,success
355710099915865,11.54568,104.899207,"11.54568,104.899207",4,Offline,2022-02-05,15:00:04,1644048004,success
355710098143477,0,0,"0,0",4,Offline,2021-07-19,17:08:52,1626689332,success
355710099931268,11.545382,104.899184,"11.545382,104.899184",4,Offline,2021-10-14,14:52:11,1634197931,success
355710099633823,11.542424,104.887969,"11.542424,104.887969",4,Offline,2022-10-01,15:56:46,1664614606,success
355710099591799,11.541024,104.890699,"11.541024,104.890699",4,Offline,2021-01-30,19:18:55,1612009135,success
355710099628823,11.540664,104.889812,"11.540664,104.889812",4,Offline,2021-01-23,09:14:25,1611368065,success
355710099789419,11.541057,104.890625,"11.541057,104.890625",4,Offline,2020-12-19,16:22:50,1608369770,success
355710099860517,11.590205,104.897607,"11.590205,104.897607",4,Offline,2021-08-22,22:20:33,1629645633,success
355710099634078,11.54579,104.899484,"11.54579,104.899484",4,Offline,2021-08-13,14:23:13,1628839393,success
355710099632411,11.546102,104.899324,"11.546102,104.899324",4,Offline,2021-08-20,15:55:25,1629449725,success
355710099859527,11.560879,104.901775,"11.560879,104.901775",4,Offline,2021-03-20,07:21:06,1616199666,success
355710098139889,11.545519,104.89926,"11.545519,104.89926",4,Offline,2021-09-22,22:10:13,1632323413,success
355710099627189,11.525954,104.886757,"11.525954,104.886757",4,Offline,2021-08-16,18:43:11,1629114191,success
355710099630449,11.540822,104.89049,"11.540822,104.89049",4,Offline,2020-11-18,03:23:45,1605644625,success
355710099778073,11.545724,104.899417,"11.545724,104.899417",4,Offline,2021-08-11,09:27:48,1628648868,success
355710099628278,11.540957,104.890312,"11.540957,104.890312",4,Offline,2021-01-13,22:30:29,1610551829,success
355710099858222,11.545844,104.899525,"11.545844,104.899525",4,Offline,2021-08-06,20:39:36,1628257176,success
355710099622834,11.569829,104.92203,"11.569829,104.92203",4,Offline,2020-11-05,09:50:22,1604544622,success
355710099592300,11.545677,104.899227,"11.545677,104.899227",4,Offline,2021-09-07,14:12:38,1630998758,success
355710099427192,11.540902,104.890619,"11.540902,104.890619",4,Offline,2020-12-31,14:33:13,1609399993,success
355710098092377,11.54556,104.899525,"11.54556,104.899525",4,Offline,2021-09-02,18:17:08,1630581428,success
355710099779592,11.358647,104.928185,"11.358647,104.928185",4,Offline,2021-08-30,07:00:24,1630281624,success
355710099773561,11.540819,104.891045,"11.540819,104.891045",4,Offline,2020-11-26,14:18:42,1606375122,success
355710099779832,11.540857,104.890329,"11.540857,104.890329",4,Offline,2021-01-19,11:22:12,1611030132,success
355710099589710,11.526964,104.916497,"11.526964,104.916497",4,Offline,2022-03-06,12:26:53,1646544413,success
355710099592086,11.540879,104.890565,"11.540879,104.890565",4,Offline,2021-01-06,09:59:39,1609901979,success
355710099858362,11.540904,104.890445,"11.540904,104.890445",4,Offline,2021-01-16,14:57:32,1610783852,success
355710099787660,11.545465,104.899472,"11.545465,104.899472",4,Offline,2021-10-23,13:41:59,1634971319,success
355710099858305,11.523574,104.933754,"11.523574,104.933754",4,Offline,2021-11-22,07:18:30,1637540310,success
355710098151124,11.54576,104.899414,"11.54576,104.899414",4,Offline,2022-01-11,21:24:38,1641911078,success
355710099636479,11.504379,104.947332,"11.504379,104.947332",4,Offline,2022-09-14,03:27:33,1663100853,success
355710099624061,11.54593,104.899472,"11.54593,104.899472",4,Offline,2022-03-07,14:19:44,1646637584,success
355710099632650,11.545927,104.899525,"11.545927,104.899525",4,Offline,2021-09-11,10:59:12,1631332752,success
355710099631991,11.540872,104.890507,"11.540872,104.890507",4,Offline,2021-01-26,16:47:50,1611654470,success
355710099771938,11.540829,104.890189,"11.540829,104.890189",4,Offline,2021-01-15,13:31:54,1610692314,success
355710099789724,11.545689,104.899455,"11.545689,104.899455",4,Offline,2022-02-03,14:41:50,1643874110,success
355710099629193,11.545624,104.899499,"11.545624,104.899499",4,Offline,2022-02-19,08:42:45,1645234965,success
355710099786670,11.545964,104.899139,"11.545964,104.899139",4,Offline,2021-03-07,15:34:32,1615106072,success
355710099636099,11.545685,104.899439,"11.545685,104.899439",4,Offline,2022-02-23,10:00:26,1645585226,success
355710099931714,11.545639,104.899325,"11.545639,104.899325",4,Offline,2021-08-14,21:01:30,1628949690,success
355710099632627,11.545449,104.899732,"11.545449,104.899732",4,Offline,2021-09-01,08:04:56,1630458296,success
355710099624780,11.545852,104.899507,"11.545852,104.899507",4,Offline,2021-09-10,15:55:41,1631264141,success
355710098136141,11.545822,104.89933,"11.545822,104.89933",4,Offline,2021-08-27,19:52:55,1630068775,success
355710099638947,11.545799,104.899287,"11.545799,104.899287",4,Offline,2022-02-17,08:54:00,1645062840,success
355710099623899,11.540647,104.89015,"11.540647,104.89015",4,Offline,2020-12-15,11:10:13,1608005413,success
355710099627239,11.545879,104.899314,"11.545879,104.899314",4,Offline,2022-03-07,15:12:10,1646640730,success
